gene	control_rep1	control_rep2	control_rep3	WNT3A_rep1	WNT3A_rep2	WNT3A_rep3
KCNJ12	0.0370737259836494	0.0972499875329777	0.0324178286848839	0.0361638205884795	0.0785121540002573	0.0724245597935575
KCNJ13	0	0	0	0	0.0723470211611657	0.066726467911351
KCNJ14	0.474375780757413	0.761528145602197	0.518602000329158	0.390244945640501	0.685577021784255	0.70485490983501
KCNJ15	0.0709940999330111	0	0.0210221244643934	0.0465485268624351	0.0258259858185422	0.0702236318391869
KCNJ2	0	0.0333509700622143	0	0.0363823820761211	0	0
KCNJ3	0.325530860436781	0.138103644441545	0.0691608956289534	0.0770408362840439	0.125178861718987	0.187845857883547
KCNJ4	1.60954811059226	1.37166660798886	1.88225961358533	2.92636083799127	3.09877947337825	3.25107618620988
KCNJ5	0.715357800246197	0.710936289723036	0.367999756175373	0.479343553072281	0.385681618289396	0.358522951771903
KCNJ6	0.010333555183762	0.027517481940075	0.0269082223115317	0.0977421455765177	0.0546566290796924	0.020366252586313
KCNJ8	0.373569569459561	0.212071391308115	0.389151186350572	0	0.172492409161198	0.369905480837549
KCNK1	0.543428855197267	0.433081499205745	0.542393338700448	0.0891231293460223	0.189544471207475	0.255636868605083
KCNK12	0	0.0289233312579212	0.0832387674134791	0.0926718512592355	0.134155869533641	0.0939353783305835
KCNK15	0	0.13361208513134	0.250642327600032	0.212822208063262	0.232799263912949	0.460599916227356
KCNK2	0.273767771470541	0.496211150375196	0.328138049997777	0.315591209304354	0.182298462914881	0.220713952659047
KCNK3	0.0326893926219555	0.0292253600818286	0	0	0.198767816994745	0.125187689350341
KCNK4	0.113646236121927	0	0.0996997723942913	0	0	0
KCNK5	0.0532467869722172	0	0	0.102088442953071	0.112073754408068	0.152557428803075
KCNK6	0.289380233933297	0.150804385735962	0.119264068736773	0.311109291802639	0.110414439239551	0.16610517935531
KCNK7	0.239640614551137	0.56955633635063	0.211323432179269	0.435538533295191	0.133643513534685	0.123460504878384
KCNK9	0	0.054489971492318	0.0532944483412985	0.0594036195826894	0.245171056121475	0.173614481879689
KCNMA1	1.2153439133128	1.4400076456045	1.41398558645681	2.06841274299789	2.23110577293921	1.31751349698897
KCNMB1	0.03977356018423	0.10417685168157	0	0.149299931592198	0.0841429645943489	0.0393372999155514
KCNMB2	0.583055334836923	0.318531013565581	0	0.281954252621984	0.162070661281629	0.219289773897013
KCNMB3	0.952678460970065	0.430876867848447	0.673990731634395	0.523163260483105	0.323356590703013	0.548466913854196
KCNMB4	2.85568131552649	2.5617692088593	2.7512082347447	3.09893897854581	3.03260696549715	3.25254614867582
KCNN1	1.48128904020291	1.57666998728311	1.77172310178356	1.51672645435575	2.04919378113446	1.710549519372
KCNN2	0.298124150316358	0.167337233015997	0.111240983408651	0.123713880718741	0.0694537011133292	0.0640529686709859
KCNN3	0.55095933324408	0.539935902095213	0.44232030853536	0.716630937962287	0.639417571215766	0.752307974927123
KCNN4	0.088199689137888	0	0	0	0	0
KCNQ1	0.0614369387997091	0	0	0.0599413867042199	0	0.0607680188034541
KCNQ1OT1	2.1369827526685	1.90737197007912	1.67635520263402	1.59264319425384	1.32062745146035	1.34232127273377
KCNQ2	0	0	0	0	0	0.0217035273493548
KCNQ3	0.0175926840156332	0	0	0	0	0.0173982490387493
KCNQ4	0.336752569718493	0.269537756942807	0.426835140643052	0.53471842470655	0.54494671400279	0.664457022288179
KCNQ5	0.994504633250557	1.01303179249768	0.928448489911283	0.432992729608434	0.539696290903393	0.196808833863689
KCNRG	1.25830586886459	1.06193811395595	0.934711038698523	1.18440869542805	1.20702867165906	0.960851983392393
KCNS1	0	0	0.0386700080942579	0	0	0.0437259913074632
KCNS2	0	0.0680836199515938	0	0	0	0
KCNS3	1.9802738196105	2.19449379397934	2.10152203320882	2.42389004123056	2.33644287557379	2.13059997481095
KCNT2	1.84496342367335	1.3827179192508	1.84739025669311	1.98161388987679	2.15558218903861	2.46206827281143
KCNU1	0	0	0	0	0	0
KCNV1	0.0289006518321676	0.0258345179370326	0	0.0281893838985134	0	0.0285824731305196
KCNV2	0.403813763192077	0.657045734558013	0.154183674883049	0.324210071240936	0.272855467466279	0.595555998629541
KCP	0.186792250327977	0.0695280283317482	0.254690483177162	0.0757625222905701	0.123135233683177	0.252622043671515
KCTD1	0.943343470039739	1.10691877146166	1.2610206019321	1.45421837336454	1.38930253114353	1.48285368062436
KCTD10	3.19354964095797	3.32464932574597	3.25415043180542	3.57641065620508	3.77523488081492	3.63785147344008
KCTD11	2.31629630799065	1.97616874726091	2.34513968962023	2.86269779699487	2.76927173608792	3.06506334590413
KCTD12	2.22497121171265	2.18426930838261	2.29320452729459	1.53727104261899	1.94536159025921	2.057644310047
KCTD13	3.32904254903104	3.30434167455852	3.40029356044007	3.59841074443338	3.89940692324787	3.87768759695732
KCTD15	1.57592801843882	1.46946276363192	2.18889755300774	1.67085747440487	2.37718106409287	2.16753872229024
KCTD16	0.229084630462591	0.217490080833128	0.287985742547568	0.247996862416838	0.407352321519117	0.333734691649388
KCTD17	5.38442214785503	5.18038973411603	5.37461429501659	5.58795903588422	5.86990516172185	5.81068903364479
KCTD18	3.4455569770559	3.48093233294557	3.74545324027618	3.64643584231277	3.74800703294629	3.47472034281461
KCTD19	0.193729548900541	0.0722196844861499	0.137990813867123	0.116480465451001	0	0.191712461212736
KCTD2	3.39478702192436	3.62975763901073	3.60384242780464	3.84527547603018	3.90507784574487	4.13718676240647
KCTD20	4.53708219050813	4.76616135505783	4.9528076973391	4.63064181812311	4.89630501361742	4.70465556225097
KCTD21	1.12546784785541	1.24597843200222	1.04686247102496	1.25267337745997	1.01121327314675	1.28762181032956
KCTD3	5.00655868403545	5.00232974054514	5.05482486064238	4.69136069209007	4.74721528876062	4.64877745253791
KCTD4	0.463198537238954	0.559046966054534	0.260998669525476	0.198713410768376	0.112825196891471	0.201325383416523
KCTD5	3.87891529210758	3.97111277637118	4.12849998787885	4.06668293901593	4.08346654073115	4.2048958558551
KCTD6	4.05367949278348	4.26693081740185	4.08432263717202	4.29050308038673	3.7826263508007	4.24977726976824
KCTD7	1.87095040554293	2.17551771623266	2.15019248802892	2.13802347216621	2.07452571692695	2.50923605831053
KCTD9	5.37158604055595	5.37463189515317	5.59516483988388	5.20136461188375	5.051422168401	4.8040271689803
KDELC1	3.14798368415369	3.0885897909223	3.03922883359767	2.71220175367132	2.77113450127145	2.90745709858079
KDELC2	4.94331385079979	4.9917962887824	4.97452275527926	4.41535170391731	4.48093809303473	4.61457866339895
KDELR1	5.91544293321594	5.90725581554015	5.89032633042501	6.56712000330745	6.28707116632428	6.4807169275301
KDELR2	6.2867214637661	6.49500087605919	6.43237682307575	6.45782552266121	6.50951143303065	6.48012304138985
KDELR3	1.5662460888668	1.73776272874464	1.89182735080845	1.82786707519783	1.41579348272369	1.80950438402642
KDM1A	6.82715842903762	6.99821228767228	6.84260597224056	6.85259505886638	6.84692331358709	6.97927578482562
KDM1B	2.38522348156446	2.41537099368377	2.50035149955536	2.34571810070989	2.38393543870808	2.27723925998402
KDM2A	4.43523512702603	4.41084870424801	4.43865978566126	4.17453782062841	4.61185812042236	4.61065864077744
KDM2B	3.69266837075021	3.71647425597507	3.52216784527023	3.58426906442997	3.643670668762	3.74235166465075
KDM3A	4.41766217489189	4.39591479167865	4.57495353271327	4.09996241608749	4.17754729904722	4.04828796305442
KDM3B	3.78108274043066	3.6894184560331	3.78966398789079	3.80073122697955	4.07312963685671	3.821561830421
KDM4A	4.10632560953656	3.95299197076937	4.75846864645614	4.62644065586583	5.2204058196442	4.88707950222239
KDM4A-AS1	1.95678404868477	1.5694614955272	1.81391347614867	1.79896575420774	1.29687497014858	1.42030415982954
KDM4B	3.44687465873122	3.40547619870641	3.77039682558148	3.52098751567381	4.01458973913914	4.07404954933923
KDM4C	2.43263238836399	2.33235477679669	2.69055862028976	2.45852243875546	2.44154424342373	2.65760287244016
KDM4D	1.97820357753375	1.84115377538471	1.61817727942815	1.46318653016992	1.50279982359581	1.67984953975273
KDM5A	2.95306667999402	3.0651197590887	3.351793228954	3.13405821773323	3.38651349257065	3.17077985700821
KDM5B	2.47136006803318	2.29654602189501	2.52478714186769	3.39291310254489	3.44801822305237	3.61883167679435
KDM5C	6.36948342145791	6.35508768593718	6.37302632346053	6.22104599241758	6.74133457444532	6.61019320295087
KDM5D	0	0.0322454924671165	0	0.0695179162469244	0.0387063494929104	0.0356669816813463
KDM6A	4.38575331509025	4.20425049199321	4.52986806464188	4.2873739797532	4.36391900761254	4.27875925558198
KDM6B	3.78774943687597	3.61271270468216	3.74966134882031	4.017959466507	4.63075422352099	4.53968263375859
KDM8	3.21985598277838	2.83717576461609	2.91832005270901	2.51054409577031	2.40961700048415	2.54132590132601
KDR	0	0.169866100901159	0.0575827140179344	0.0641726126409168	0.0357008652875225	0.127305105065137
KDSR	4.22150792042529	4.20052378190389	4.62756493861054	4.5311318891503	4.81817191050936	4.45922515550365
KEAP1	4.93006005116915	5.26555399926011	5.1464381707309	4.88589167253381	5.14973304473	5.00641704025494
KEL	0.487231284231098	0.182094798693549	0.178266629896175	0.197755868661112	0.404573089020675	0.261401521023665
KHDC1	0.185955665153634	0.167157650476739	0.443921049368268	0.264508880201843	0.198858258838113	0.626824681716474
KHDC1L	0.530844264190665	0.261328448559924	0	0	0	0.28678007695144
KHDRBS1	7.32690532091966	7.4156021128853	7.55528583883458	7.43604889146352	7.45792988167878	7.34003337255827
KHDRBS2	0.164929627372516	0.075975516499604	0.0743206053672071	0	0	0.0839041820604729
KHDRBS3	1.60454135700072	1.2673903605202	1.59926099009429	3.19575983601877	2.79482377685088	2.87497797857221
KHK	4.08661555305567	4.2110964185818	4.27856794707758	3.76186962062968	4.22836738402843	3.59248911729385
KHNYN	3.60789571361451	3.57899881838555	3.70125355186177	3.72515667104044	3.80204760925791	3.84526579598295
KHSRP	7.20734005812669	7.39817284371858	7.44565363237375	7.01737074690543	7.42726398990268	7.09908226752516
KIAA0087	0.299594917167208	0.404751055541843	0.157219124788142	0.132847337196918	0.0502168082058125	0.257768489508252
KIAA0100	4.90496704274347	4.98074566130717	4.85690644127865	4.62992713678104	5.11055566332497	4.77680661188557
KIAA0232	3.05207199417947	3.14535928316968	3.35462208182593	3.1796891571068	3.30460423601349	3.31072567907841
KIAA0319	0.193261537853029	0.307680952114266	0.192847984263044	0.110865784793976	0.206635694025952	0.112367861357437
KIAA0319L	4.07084673437516	3.88471008951812	4.15669394385981	4.16019611172924	4.41101511521149	4.44565089920992
KIAA0355	4.34935173287188	4.08701753641894	4.48426668576884	4.55773425622522	4.9633199865498	4.68593879029269
KIAA0391	2.66264980657229	2.95997291348795	2.92012144135897	2.76227620807887	2.65683698355438	2.76987203645191
KIAA0408	0.0306346590465256	0	0	0	0.0328846001529762	0
KIAA0513	0.81814102659329	0.749700237099755	0.62228995423852	0.787807733424527	0.800532183510145	1.15173563553233
KIAA0556	2.90060874685964	2.88832145718656	2.82644933995748	2.84852084648009	2.74622991111003	2.92724736996492
KIAA0586	2.1362502410271	2.33442970678801	2.2368190627069	1.87820891659572	1.94715014452948	1.8994984524852
KIAA0753	3.42047661603713	3.51180273583448	3.30081884405416	3.48575812588329	3.56104451315583	3.43298672045489
KIAA0825	0.288057433521603	0.524595941854536	0.678272546964429	0.390978022572518	0.367560992923857	0.523136193720827
KIAA0895	2.2717975374021	2.17266189629407	2.02903187468542	1.84704322274437	1.76412396337066	2.02228326013568
KIAA0895L	3.5728265385333	2.86536729244861	2.62628655971102	2.94687341143066	2.6745729629119	3.00035248866517
KIAA0930	3.5307835549028	3.90927958339986	3.74802650568301	3.34467821629235	3.72874404124703	3.68763281725542
KIAA1024	0.758929683461226	0.852357087217642	0.746374416558945	0.726461390410869	0.909863395642819	0.887904583056645
KIAA1109	2.88159401667294	2.38411596229935	2.56107576214748	3.11404298582875	2.90306665065726	2.9731096017545
KIAA1143	3.67497865227721	3.64068360050099	3.98207501132834	3.67836900978243	3.7516134126156	3.81904877432909
KIAA1147	2.61568475877367	2.58373437685001	2.83122040491751	2.55788196648019	2.73007810673926	2.76541423227009
KIAA1191	5.62901757499999	5.53623733743395	5.80588245367745	5.9140822873495	5.76980397245403	5.74590388350843
KIAA1210	0.28284159815274	0.0901326322772254	0.15094667647636	0.0499109420483	0.0815707455503016	0.0752521308405088
KIAA1211	2.49964657126708	2.6755600619825	2.82707391769109	2.71118847541665	2.97335996446981	2.5989349982152
KIAA1211L	0.590741468086768	0.438322641300827	0.839032125716673	0.769705183983875	0.797226071987215	0.550557697938111
KIAA1217	4.12035052758642	3.907406069743	4.23522743813052	4.23361874264889	4.57588127605055	4.551608760806
KIAA1257	0.0333748767161825	0	0.0577791578133429	0.0325547317333961	0.104907748413522	0.0330080005903382
KIAA1324	0.960872813120916	0.708300350382045	0.658461114508921	0.698664249841435	0.543553799031983	0.881560472633803
KIAA1324L	0.245840272825365	0.26635110088039	0.216844313357952	0.0569429629389084	0.0316436337342981	0.140209695511656
KIAA1328	1.22939378704522	1.34699247828704	1.35119696213025	1.05457877755468	1.00435225009676	1.04860977874106
KIAA1468	2.24304604101232	2.26872510477942	2.33204532491999	2.02279617504548	2.11175235808919	2.15330089513543
KIAA1522	2.00443971785221	2.17781058059332	2.02968929864445	2.72720216473323	2.35862562890942	3.06965546006309
KIAA1549	1.26492473973318	1.27258013460212	1.16662836718198	1.08647365588202	1.13010463271936	1.35431576423158
KIAA1549L	0.354031018056263	0.20310406670815	0.26372884029294	0.0986239627630091	0.377165319279572	0.266979944003977
KIAA1551	4.09920748351074	3.97963228875442	4.01062764014948	4.1873579369898	3.98234046041084	3.72912087355424
KIAA1586	3.11360259208934	3.14857334945337	3.27809398200442	3.13648920994244	2.92991470523795	2.94734432478569
KIAA1614	0.920133290357896	1.0135175700649	0.861779886573715	1.36922852947329	0.771585177895632	1.38162786937942
KIAA1671	3.18651567218936	3.33626035822638	3.28272806727585	2.89383282145375	3.3044598809365	3.12451301157886
KIAA1755	0.092067156262059	0.0280233248726801	0.0274029714970202	0.060516623269395	0.0665291449466895	0.0613510208161122
KIAA1841	1.9779728673241	2.11197153592745	1.94075917022606	1.82004370240774	2.23119641771183	2.03289208814835
KIAA1958	0.802033596939371	0.83330565310794	1.03349417104194	0.844182402676766	0.984891469746177	0.805002749929052
KIAA2013	5.0963276733906	4.98164093851502	4.81519466308303	5.05686091267892	5.04726608019099	5.21197827532788
KIAA2026	2.50287197799571	2.33402839321766	2.42631439762106	2.33898377259118	2.13313071601478	2.25607750810176
KIDINS220	3.34115599714756	3.18106906424915	3.37060189299885	3.45254940426828	3.50916759735982	3.2167979117292
KIF11	5.43554839314994	5.6404766028413	5.58127229865347	4.62406756633882	4.59091799531198	4.73032745025106
KIF12	0.0773474664487121	0.135353002985215	0.132462811126918	0.21552070245201	0.373886108130481	0.284343618791183
KIF13A	2.63718206251159	2.48269581544737	2.63618333529647	2.30969012968641	2.48571976611415	2.50051942481119
KIF13B	2.05833185335369	1.84040685894825	2.26492293410912	1.98565041357516	2.38759712337524	2.4263738536861
KIF14	3.86687340688476	3.71533898349152	3.65450301857538	2.66417124232611	2.6061692931367	2.96274640345875
KIF15	4.2673226301878	4.38160539853804	4.22460284321157	3.31181606732591	3.27482298057867	3.47921219347978
KIF16B	2.32177267312235	2.22256209311896	2.37699069033707	2.45997987374024	2.1477889496901	2.57619506711059
KIF17	0.320840460422451	0.498786233555248	0.640712924591456	0.571178570569025	0.722279448645848	0.543390379697111
KIF18A	3.79727991529724	3.8115859148447	3.81004117830018	3.21690341150248	2.77979661337502	3.50239826636002
KIF18B	5.31754785009006	5.23384008485238	4.67233586655891	3.89514750239221	3.94054047504523	4.18743300862401
KIF19	3.18611976543993	2.99230647381226	2.8734585090071	2.92885300005634	2.94571074871588	3.30643249816203
KIF1A	0.243395065983717	0.317482953417088	0.32656392372035	0.473302643629047	1.02608533630803	0.800803784668429
KIF1B	3.67283840341986	3.77171734635968	3.89058885001805	3.78835162783736	4.04679764828148	4.03612202811868
KIF1C	4.22418534754152	4.34901823855803	4.25237401938511	4.25041378777024	4.41323246374081	4.41973049442041
KIF20A	4.78208466311998	4.8287366445073	4.58219417524804	4.00125376613085	3.68882122103914	4.19185951752439
KIF20B	3.97634336573472	3.94113385173552	4.04430703427648	2.98328456154267	2.68611932083153	3.26854798640598
KIF21A	1.88578172972089	1.68524865285054	1.51042583385507	1.17100602565415	0.795295780112448	1.01110302628564
KIF21B	1.01958514573173	0.653842587144945	1.05915490908923	1.40154656679046	1.74871345620893	2.1422817382082
KIF22	6.32257345976273	6.35924554921793	6.15438428569451	5.6448820714858	5.57019213981066	5.96423622280836
KIF23	6.09037254535918	6.17586752843529	5.94325113877803	5.15014611212485	4.88181578159922	5.37797943209514
KIF24	2.8926304653176	2.8502777525541	2.7025599247018	2.13473403769638	2.34561671184006	2.21546690723874
KIF25	0.0793358874033514	0.0710489385705592	0	0.150888873149164	0	0
KIF26A	2.50852236245699	2.82481463575141	2.77379940123665	2.10506246547775	2.86871431658887	2.54235982577166
KIF26B	0.658702678947237	0.701350151324366	0.85306338893269	1.15460075042267	1.4058609547512	1.41828037502081
KIF27	2.85232498972316	2.82182310421399	2.8211722500934	2.80286050734173	2.81387890793512	2.93218345251868
KIF2A	4.27548912768017	4.73309358594529	4.81888364250507	4.25042947963589	4.5784171840355	4.42277959846163
KIF2C	6.08238204406962	6.13810576310355	6.17423380346282	5.34545225683346	5.44832343226633	5.7300338554587
KIF3A	2.4325170317714	2.60024976972398	2.75069082097424	2.39705405794933	2.59380342356745	2.51721835805427
KIF3B	3.43749076431697	3.50219595310815	3.87135979476539	3.68070573480734	3.83782496705237	3.81172264389034
KIF3C	3.26445585486108	3.24027270579946	3.77211676983332	3.52206494859711	4.04424979979399	4.07041228810471
KIF4A	5.27695535152943	5.28404222146079	5.27781143246582	4.41071889911219	4.37249350881603	4.87259644277049
KIF4B	0.133257584590338	0.0409667384157506	0.117000658737832	0	0	0.131841593714955
KIF5A	0.472961540017461	0.357802024539992	0.487680516254567	0.360348186994113	0.392406653502497	0.493257655331952
KIF5B	6.06984542913344	6.25708130084511	6.31394607794534	5.91923939426532	6.03813980284207	6.07597381666766
KIF5C	0.217846452376304	0.172941679172535	0.257803052667405	0.162479604769925	0.14983196416967	0.190344234135956
KIF6	0.208504586334136	0.222328034589942	0.299552280646209	0.125618531415455	0.222854470446736	0.244294257404895
KIF7	3.72526969693729	3.58497557233616	3.17285611444932	3.20164179682136	3.57294251149267	3.36850660487829
KIF9	0.913330240579179	1.01021049441095	0.699820513099404	1.1306669397779	0.858726906900871	0.968468671797406
KIF9-AS1	0.547253739599998	0.239050526191097	0.171013005703325	0.325424840295476	0.48815488566096	0.29641173724015
KIFAP3	3.46341520607858	3.76300859118481	3.82118204048261	3.70326042710473	3.93369131928024	3.7836942620199
KIFC1	6.22379154024067	6.2279360967665	5.90794514714827	5.36822034816289	5.20696688331564	5.53485967024385
KIFC2	4.40721419668481	4.0649256177318	3.67050466586696	3.76711468876581	3.93672868572282	3.89384659491329
KIFC3	8.09474959387526	7.78527469776358	7.57860883392927	8.00677712896161	7.88545794765767	8.07606624449321
KIN	2.10923131974042	2.27908550857634	2.25912186048461	2.43971540391667	2.22661022451636	2.28442980400913
KIRREL2	0.19408689944818	0.174515679395654	0.323570332642454	0	0.550004849799087	0.307231822783985
KIRREL3	2.21233034489985	1.89350881304245	2.02699854177365	2.1607877635559	2.19707591099218	2.11673809052574
KIRREL3-AS3	0.213809457498428	0.36209722085942	0.274038485700433	0	0	0
KISS1R	0	0	0	0.117352465910059	0	0.118938858189197
KIT	4.41923070534318	4.3035722878723	4.27440768172861	4.21761554244156	4.42865209140244	4.27734839358108
KITLG	1.20451107835734	1.03916778609905	0.640352163901371	0.468897390374415	0.36835258958381	0.423069785015196
KL	0.420629966127296	0.352856086491214	0.669971532207424	0.185918970042381	0.165068598952291	0.152615265562268
KLB	0.660350422641514	0.697770967068297	0.721273094482614	0.493185468581212	0.53503978284046	0.475425702653886
KLC1	3.0610388817895	2.98221894840555	2.98090384165189	3.48566186640469	3.18785800940097	3.35675278470967
KLC2	4.5654312892964	4.64448815484662	4.41208542689559	4.44825037361028	4.65305127741695	4.39795411284018
KLC3	1.08837773316757	1.6781352622959	1.1161454680369	1.06925946907853	1.09382538097112	1.65902701967692
KLC4	3.32930953941687	2.9676865147689	3.26091610884518	3.62622507373282	3.31701168732854	3.64923989562713
KLF1	0.233046934789085	0.304303242314806	0.545126896719129	0.227688895520802	0.358966296609933	0.333478591788807
KLF10	2.88127886287545	3.38919196010587	3.44700257170465	3.04676182813356	4.06296327104093	3.84758752407003
KLF11	2.76818557411944	2.45184921920564	2.76722084547303	2.65362405394656	2.95808410142724	2.790981880619
KLF12	1.63731814812208	1.93411707861293	2.02138201759175	1.30035552936302	1.6105790628836	1.26587378932971
KLF13	3.38908009545006	3.42946394803109	3.58067248178662	3.47097667953131	3.82364472864941	3.87458941173543
KLF14	0.0703241412447432	0.342136481759804	0.284564874429306	0.256822933511016	0.0754138847486551	0.37449186222806
KLF15	2.79184362723643	3.15968264145964	3.30865905490832	2.73787975104606	3.06475064693832	3.06666255486896
KLF16	4.08977520328885	4.0848885032941	3.83887862668233	4.17840290714139	4.24033463076623	4.33853052040419
KLF17	0.239287975749355	0.0569642768634113	0.0557155082086723	0	0	0.062951988936499
KLF2	3.78722339492533	3.47546776548141	3.64917611177667	4.54735145012554	4.73118277212101	4.62447654452333
KLF3	4.7811083623936	4.89148502664806	5.16300932133772	5.03703807208033	5.12447655055633	5.05660369566752
KLF4	0.537853153675997	0.291765041709525	0.567624913514037	1.1844661348987	0.897539044828964	0.581524690421423
KLF5	0.934187891123779	1.46888576713363	1.21020877394891	1.16074436639154	1.18667225672298	1.29215278959898
KLF6	3.93121401628018	4.35181702109947	4.36968497111831	4.02599003998064	4.39942135063804	4.18948994295958
KLF7	2.51817939924861	2.48527716098818	2.69697670456501	2.3176757055455	2.90242242115061	2.70288201340969
KLF8	0.130300964839839	0.0980645875176126	0.132603995220029	0.127201328807205	0.0945005300323559	0.0872102958361613
KLF9	3.1065791368212	2.96317943609726	3.36327955927578	2.24853485195173	2.65673613421896	2.75440379596287
KLHDC1	1.6318418952395	0.988451246830943	1.59251670985848	1.60735050828534	1.54436761838882	1.84586372861085
KLHDC10	3.54101958484732	3.55036085163977	3.70560283321272	3.44407603988922	3.78631689316984	3.78655380950536
KLHDC2	3.75466169823279	3.63892557393744	3.74508999334852	4.01205160641959	3.67219939536015	3.86035761956451
KLHDC3	6.58135680246621	6.69189209150765	6.66328563161598	6.53985218927937	6.6279809398946	6.72654361480312
KLHDC4	3.17482973925787	2.98097646780982	2.94750638490056	3.09252488558803	3.15335299294451	3.20418005862641
KLHDC7B	0.647777480068037	0.507655020535031	1.44980553424324	1.2796050459874	2.40944912094158	1.85417059511564
KLHDC8A	0.390828456122971	0.397836865294629	0.255829119110208	0.796482600262644	0.894933721452836	0.730599332173383
KLHDC8B	2.64668246676744	2.77770531961648	2.57810123787656	3.11471190114842	3.11546876828405	3.14425213995656
KLHDC9	0.27724303059521	0	0	0.141832472050491	0	0
KLHL10	0	0	0.083972569973133	0.0934861502729883	0	0.183678470987777
KLHL11	1.98658763027206	2.13311683784562	2.20831729629805	1.7020778708819	2.3965268346432	1.74158881504269
KLHL12	4.41885840133542	4.34312077571318	4.6816530395925	4.34114854639544	4.36465651195399	4.46994869342504
KLHL13	0	0.0337281622574007	0.127635307248379	0	0	0
KLHL14	0.218778122134211	0.268682251358015	0.48569921808957	0.0893235471022249	0.317623697281971	0.369012296516416
KLHL15	4.09958648469587	4.26719670595185	4.2181326312711	3.98568972365831	3.83827675857119	3.82360487003544
KLHL17	4.55158483626154	3.97074029181411	3.68331176756436	4.08999669160038	4.0925042501537	4.12261333297959
KLHL18	1.95353477466035	2.56388219540714	2.27576331197099	2.25865014991549	2.23589846740934	2.08209597795272
KLHL2	1.43949219891955	2.03497931733594	1.7653406739412	1.44022955316903	1.92887388101	1.47629468848125
KLHL20	2.82130839715511	2.57029187292147	3.12893382027817	2.77330475312064	2.88474573174379	2.88126193968466
KLHL21	3.50916074456528	3.74675091677243	3.42442060471692	3.44528157416263	3.86841928775744	3.88349702422837
KLHL22	4.66059340165175	4.62173257566338	4.255225417617	4.55319482044509	4.58980320847261	4.71421252686719
KLHL23	0.230431785631729	0.519051392115863	0.709293848945371	0.558629714552848	0.456387942047856	0.310066165922558
KLHL24	2.65105039130693	2.48006406770015	2.78242732602377	2.90563429004131	3.18574173195143	3.0505089075983
KLHL25	2.84909475538945	2.9528241280052	2.62145531904254	2.66182347694249	2.56708206150255	2.95624123416266
KLHL26	1.71153514651738	1.74256811320948	1.7440818796219	1.99990284719949	1.96036581642336	2.00370625751971
KLHL28	1.65883513487637	1.80927028287888	1.83256271120226	1.77382450181639	1.66849086446112	1.93220650941527
KLHL29	2.78305291970853	2.6938916676593	2.73910165853964	2.59615228411408	2.91794605104164	2.7412372833083
KLHL3	0.469201932072027	0.425675824758042	0.27728825016601	0.306507924476572	0.17681764779435	0.52615004305776
KLHL30	0.295606399539341	0.183165702654989	0.136533186534929	0.15169610639273	0.166261154267802	0.104279554383884
KLHL31	0.19853854698946	0.260162602796084	0.305830687176527	0.193921540781181	0.110025705875326	0.25643888923048
KLHL32	0.994649293106782	1.24098968720098	0.820935519404699	0.707415289673178	0.654598808242027	0.647346179576367
KLHL35	0.747301983459396	0.436697825354594	1.15981991834119	1.14618083603109	0.789991266297434	1.15727584490061
KLHL36	1.42005608375102	1.40710425836207	1.58262944666749	1.33810163485925	1.56761128298198	1.69530980000954
KLHL4	2.34418538915325	2.36776607197987	2.44621066008649	2.40165597982825	2.32642098188873	2.46269199643453
KLHL41	0.803269466499076	0.644266199710797	0.433206578974429	0.691320332584959	0.746105678409288	0.796404416493646
KLHL42	3.67307024593186	3.61247043028077	3.65596283325449	3.6841324466183	3.44498898814936	3.56985461904402
KLHL5	3.03107384996558	3.34589655774826	3.24712543000765	2.79712176270014	2.85706884835617	3.06691892352547
KLHL6	0.556668846433028	0.214345144931256	0.47663455839512	0.285284994848408	0.590575648387355	0.34036438890666
KLHL7	3.3464597040278	3.45742954695705	3.46841570221462	3.58517997565027	3.62497397377269	3.3774766593552
KLHL8	2.6206325529913	2.85082300553184	2.95922833150924	2.61934182969941	2.98845093363355	2.57742031400302
KLHL9	4.06429003436138	3.84849488380073	4.01981409646408	4.07422069770106	3.96954703402294	3.9222191304022
KLK10	0.125366607848914	0.0573233085387946	0.056066821167877	0	0	0.0633479377794162
KLK14	0	0.152244415703938	0.149011819299764	0	0.181290455361631	0.317889990167477
KLK7	0.440961295433281	0.399706170596482	0.0873555316957718	0.188336990952178	0.206176080598095	0.359326390576292
KLKB1	0.237910963865981	0.0750042631216996	0.273439837875702	0.368914054334834	0	0.306130604512211
KLLN	0.919509963942285	1.08430933180707	1.08688340541783	0.82597035132229	0.58167216575702	0.725093576081417
KLRC1	0.122023178717851	0	0	0	0	0
KLRC2	0.157892156602318	0.389375988921966	0.138771993267931	1.1638838689024	0.457060690462355	0
KLRC3	0.631782399027666	0.166927324863354	0.677727247114083	0.619011497473828	0.528793315318207	0.346740557910478
KLRC4	0.203946633234593	0	0.179588333375371	0	0	0
KLRD1	0.44708153119373	0.37858162885839	0.307844971513337	0.319590186298492	0.280536126128657	0.281602409366042
KLRF1	0	0.266903299580363	0.136638155861273	0.28915939520449	0.166387690666145	0
KLRG1	2.35766678727386	1.8279517569573	2.17285041212623	1.95911126166623	1.94145851551248	1.67657179796202
KMO	0.343032788518681	0.610994842140101	0.276076985411638	0.210450796928555	0.397469739037121	0.483522831706652
